transaction_id,apartment_id,city,dong,jibun,apt,addr_kr,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,transaction_real_price
227768,9897,서울특별시,중계동,512,중계무지개,중계동 512 중계무지개,39.82,1991,201509,1~10,2,18500
1098955,10875,서울특별시,하왕십리동,1066,텐즈힐아파트(1단지),하왕십리동 1066 텐즈힐아파트(1단지),84.96,2015,201706,1~10,25,76000
399864,6471,서울특별시,궁동,211-1,선우쉐르빌,궁동 211-1 선우쉐르빌,65.2,2001,201506,1~10,3,19000
634834,4316,서울특별시,명일동,332,명일엘지,명일동 332 명일엘지,59.79,1999,201402,11~20,20,30000
405750,6254,서울특별시,고척동,141-1,서울가든,고척동 141-1 서울가든,64.39,1989,201607,11~20,3,28000
69303,2490,서울특별시,이문동,429,대성 유니드아파트,이문동 429 대성 유니드아파트,84.97,2012,201310,21~31,2,36000
362919,11970,서울특별시,염창동,249-11,현대2,염창동 249-11 현대2,59.36,1993,201504,21~30,9,25000
512860,11522,서울특별시,잠원동,56-3,한신,잠원동 56-3 한신,84.52,1992,201408,21~31,10,90000
599828,3813,서울특별시,송파동,243,래미안송파파인탑,송파동 243 래미안송파파인탑,71.73,2012,201503,21~31,3,67000
255300,4356,서울특별시,신사동,39-21,모델리안1,신사동 39-21 모델리안1,76.11,2004,201412,21~31,2,26000
513675,4023,서울특별시,방배동,754-1,롯데캐슬헤론,방배동 754-1 롯데캐슬헤론,95.66,2006,201410,1~10,11,79900
416276,5747,서울특별시,시흥동,5-13,삼익,시흥동 5-13 삼익,84.96,1999,201506,21~30,1,32000
1118672,9795,서울특별시,창동,38,주공17단지,창동 38 주공17단지,49.94,1989,201704,21~30,7,23250
10272,1878,서울특별시,신당동,844,남산타운,신당동 844 남산타운,84.88,2002,201507,11~20,14,64900
623584,6507,서울특별시,성내동,590,성내동삼성아파트,성내동 590 성내동삼성아파트,114.93,1999,201005,1~10,1,70000
395189,8700,서울특별시,고척동,321,우성꿈동산,고척동 321 우성꿈동산,84.19,1996,201409,11~20,6,26900
12294,5606,서울특별시,신당동,843,삼성,신당동 843 삼성,84.96,1999,201612,21~31,5,50600
1158931,12035,서울특별시,당산동2가,164,현대,당산동2가 164 현대,82.77,1994,201702,1~10,12,54900
452822,5382,서울특별시,사당동,1139,사당자이,사당동 1139 사당자이,84.49,1999,201102,21~28,9,45000
69783,9707,서울특별시,장안동,350-6,제이슨현대리노빌102동(350-6),장안동 350-6 제이슨현대리노빌102동(350-6),84.96,2004,201401,1~10,4,29000
433904,7373,서울특별시,양평동2가,39-1,신벽산,양평동2가 39-1 신벽산,59.85,1996,201402,11~20,4,26000
72312,3781,서울특별시,용두동,792,래미안 허브리츠,용두동 792 래미안 허브리츠,84.96,2011,201411,11~20,5,51500
535372,5599,서울특별시,수서동,747,삼성,수서동 747 삼성,59.86,1997,201005,21~31,7,59800
587964,8625,서울특별시,거여동,356,우방1,거여동 356 우방1,84.9,1999,201212,11~20,11,43500
637792,7285,서울특별시,명일동,44,신동아,명일동 44 신동아,112.93,1986,201410,1~10,5,62000
258350,4656,서울특별시,진관동,102,박석고개1단지,진관동 102 박석고개1단지,59.85,2009,201509,11~20,6,43200
25123,11090,서울특별시,하왕십리동,1061,풍림아이원,하왕십리동 1061 풍림아이원,84.417,2004,200809,1~10,9,52500
77816,7896,서울특별시,제기동,153,안암골벽산,제기동 153 안암골벽산,84.98,2003,201605,11~20,20,45000
563183,729,서울특별시,개포동,141,개포주공 1단지,개포동 141 개포주공 1단지,42.55,1982,201604,1~10,2,85300
1181829,7841,서울특별시,삼성동,87,아이파크,삼성동 87 아이파크,156.857,2004,201711,1~10,25,338000
1168476,428,서울특별시,신림동,1703-1,LIG 대학마을,신림동 1703-1 LIG 대학마을,84.82,1996,201705,1~10,13,46300
482180,1095,서울특별시,봉천동,1712,관악드림(동아),봉천동 1712 관악드림(동아),60.0,2003,201402,11~20,21,33000
514834,11555,서울특별시,양재동,3-1,한아름,양재동 3-1 한아름,83.83,2003,201501,1~10,3,45000
567265,3783,서울특별시,자곡동,611,래미안강남힐즈,자곡동 611 래미안강남힐즈,91.96,2014,201609,21~30,8,103500
99310,4261,서울특별시,면목동,1513,면목삼호101,면목동 1513 면목삼호101,113.49,2000,201606,21~30,1,37100
1106374,9809,서울특별시,휘경동,57,주공2,휘경동 57 주공2,59.79,2001,201707,21~31,4,35000
457986,2410,서울특별시,상도동,411,대림아파트.상가,상도동 411 대림아파트-상가,84.89,1995,201311,1~10,7,38000
329575,4417,서울특별시,목동,932,목동현대1,목동 932 목동현대1,84.9,1997,201509,1~10,18,71600
302557,4207,서울특별시,대흥동,660,마포태영,대흥동 660 마포태영,84.77,1999,201609,11~20,15,62500
76282,9509,서울특별시,장안동,336,장안현대홈타운(336),장안동 336 장안현대홈타운(336),112.78,2003,201510,21~31,6,53500
45501,3834,서울특별시,금호동2가,1217,래미안하이리버,금호동2가 1217 래미안하이리버,59.99,2012,201611,11~20,12,65000
389446,3361,서울특별시,고척동,327,동아한신,고척동 327 동아한신,84.92,2000,201304,1~10,10,36300
503309,2028,서울특별시,잠원동,60-7,녹원한신,잠원동 60-7 녹원한신,84.75,1995,201105,11~20,8,83700
494329,4472,서울특별시,서초동,1335,무지개,서초동 1335 무지개,101.1,1978,200902,21~28,12,74000
77501,3779,서울특별시,전농동,690,래미안 크레시티,전농동 690 래미안 크레시티,84.96,2014,201604,1~10,17,59900
283219,5987,서울특별시,염리동,515-1,상록,염리동 515-1 상록,58.71,1997,200905,1~10,14,26800
159434,3351,서울특별시,창동,808,동아청솔,창동 808 동아청솔,59.445,1997,201302,11~20,5,24600
92291,7417,서울특별시,면목동,1519,신성,면목동 1519 신성,84.98,1998,201407,11~20,12,34500
297507,6553,서울특별시,성산동,446,성산시영(유원),성산동 446 성산시영(유원),59.43,1986,201506,21~30,7,44800
1187895,4515,서울특별시,문정동,145,문정시영,문정동 145 문정시영,46.26,1989,201707,11~20,1,40000
227028,12149,서울특별시,월계동,929,현대,월계동 929 현대,59.95,2000,201509,11~20,24,30600
387673,2370,서울특별시,신도림동,649,대림e-편한세상7차,신도림동 649 대림e-편한세상7차,84.928,2004,201206,1~10,16,54400
520227,4757,서울특별시,방배동,485-3,방배래미안타워,방배동 485-3 방배래미안타워,103.34,2005,201601,1~10,15,80000
157920,7301,서울특별시,방학동,271-1,신동아아파트1,방학동 271-1 신동아아파트1,53.16,1988,201205,21~31,6,17400
514684,4013,서울특별시,서초동,1312-3,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,120.18,2006,201412,21~31,17,127000
152388,9796,서울특별시,창동,27,주공19단지(창동 리버타운),창동 27 주공19단지(창동 리버타운),68.86,1988,200911,1~10,14,31000
208079,6602,서울특별시,중계동,580,성원1,중계동 580 성원1,84.78,1996,201309,1~10,16,39000
133436,8883,서울특별시,하월곡동,222,월곡두산위브,하월곡동 222 월곡두산위브,59.855,2003,201610,11~20,14,37500
461452,2411,서울특별시,대방동,501,대림아파트,대방동 501 대림아파트,59.84,1993,201411,1~10,16,39000
508254,9287,서울특별시,양재동,363-3,인랜드,양재동 363-3 인랜드,73.28,2002,201306,1~10,5,45000
160651,5277,서울특별시,창동,825,북한산아이파크5차,창동 825 북한산아이파크5차,84.4516,2004,201306,11~20,17,42500
496370,4716,서울특별시,반포동,20-43,반포자이,반포동 20-43 반포자이,84.98200000000001,2009,200906,11~20,3,109500
607022,10909,서울특별시,잠실동,35,트리지움,잠실동 35 트리지움,84.95,2007,201604,21~30,22,98500
205563,5957,서울특별시,상계동,749-5,상계주공4(고층),상계동 749-5 상계주공4(고층),58.01,1988,201305,1~10,5,23000
505701,6358,서울특별시,서초동,1593-7,서초이오빌,서초동 1593-7 서초이오빌,45.96,2003,201206,21~30,5,21850
400856,719,서울특별시,개봉동,492,개봉푸르지오,개봉동 492 개봉푸르지오,84.88,2014,201508,21~31,18,48000
648890,6507,서울특별시,성내동,590,성내동삼성아파트,성내동 590 성내동삼성아파트,84.99,1999,201608,21~31,9,60000
248222,5284,서울특별시,불광동,635,북한산힐스테이트1차아파트,불광동 635 북한산힐스테이트1차아파트,84.734,2009,201108,11~20,6,42500
55215,8672,서울특별시,자양동,520-2,우성2,자양동 520-2 우성2,51.57,1989,201503,21~31,15,34000
388153,11491,서울특별시,구로동,642-9,한신,구로동 642-9 한신,44.78,1988,201210,11~20,11,17500
1158828,8661,서울특별시,신길동,365,우성1,신길동 365 우성1,64.4,1986,201701,11~20,6,39900
35635,2637,서울특별시,금호동4가,800,대우,금호동4가 800 대우,59.97,2001,201407,11~20,10,42900
407669,1532,서울특별시,오류동,343,금강(343),오류동 343 금강(343),84.98299999999998,2003,201610,21~31,5,53300
197534,5945,서울특별시,상계동,666,상계주공10(고층),상계동 666 상계주공10(고층),45.9,1988,201109,11~20,7,18000
76356,2373,서울특별시,이문동,225,대림e-편한세상,이문동 225 대림e-편한세상,114.937,2003,201510,1~10,17,51000
543331,729,서울특별시,개포동,141,개포주공 1단지,개포동 141 개포주공 1단지,41.98,1982,201209,21~30,3,57900
238518,9818,서울특별시,중계동,359-1,주공5,중계동 359-1 주공5,44.52,1992,201609,1~10,9,20800
1194023,4316,서울특별시,명일동,332,명일엘지,명일동 332 명일엘지,84.9,1999,201706,1~10,12,51900
457355,12111,서울특별시,신대방동,707,현대,신대방동 707 현대,84.57,1996,201308,21~31,10,41900
1109289,11312,서울특별시,묵동,378,한국,묵동 378 한국,84.99,1999,201706,21~30,2,33000
362688,4818,서울특별시,방화동,814,방화5,방화동 814 방화5,33.18,1994,201503,11~20,4,15500
611197,3870,서울특별시,잠실동,44,레이크팰리스,잠실동 44 레이크팰리스,116.19,2006,201609,21~30,11,127700
1145883,4408,서울특별시,목동,925,목동신시가지7,목동 925 목동신시가지7,66.6,1988,201711,21~30,2,94700
1093063,9295,서울특별시,무악동,60,인왕산아이파크,무악동 60 인왕산아이파크,84.85799999999998,2008,201706,11~20,1,66700
1167743,1096,서울특별시,봉천동,1712,관악드림(삼성),봉천동 1712 관악드림(삼성),59.85,2003,201703,21~31,26,36000
439175,6012,서울특별시,당산동5가,4-13,상아,당산동5가 4-13 상아,116.7,1983,201505,21~31,7,63000
115083,5557,서울특별시,종암동,80,삼성래미안,종암동 80 삼성래미안,84.95,2004,201304,21~30,1,32000
1115937,5578,서울특별시,번동,470-1,삼성,번동 470-1 삼성,84.96,1998,201702,21~28,2,34000
510340,11522,서울특별시,잠원동,56-3,한신,잠원동 56-3 한신,84.52,1992,201401,21~31,13,84800
46034,11978,서울특별시,광장동,484,현대3,광장동 484 현대3,59.67,1990,200803,11~20,4,42500
134975,5578,서울특별시,번동,470-1,삼성,번동 470-1 삼성,84.96,1998,200807,1~10,5,37500
188806,9807,서울특별시,월계동,556,주공2,월계동 556 주공2,44.94,1992,200911,11~20,14,17000
1124539,6599,서울특별시,월계동,322-1,성원(사슴4),월계동 322-1 성원(사슴4),39.6,1995,201705,21~31,15,18000
1192498,3668,서울특별시,둔촌동,170-1,둔촌주공4단지,둔촌동 170-1 둔촌주공4단지,97.72,1980,201704,11~20,10,89700
649080,5723,서울특별시,명일동,15,삼익그린2차,명일동 15 삼익그린2차,42.93,1983,201609,21~30,12,36000
1184925,6975,서울특별시,장지동,855,송파파인타운12단지,장지동 855 송파파인타운12단지,84.76,2011,201704,1~10,12,69700
308927,4416,서울특별시,목동,905-22,목동트윈빌,목동 905-22 목동트윈빌,129.37,2000,200906,21~30,20,80000
408737,5718,서울특별시,가산동,234-46,삼익,가산동 234-46 삼익,59.94,1998,200804,1~10,16,22800
70321,3818,서울특별시,답십리동,1000,래미안엘파인아파트,답십리동 1000 래미안엘파인아파트,59.95,2011,201403,1~10,5,32000
470230,8662,서울특별시,신대방동,565,우성1,신대방동 565 우성1,127.02,1988,201609,1~10,15,66000
422300,2251,서울특별시,당산동4가,94-1,당산2차삼성,당산동4가 94-1 당산2차삼성,84.93,1997,200904,21~30,10,47000
476423,11855,서울특별시,봉천동,729-32,해태보라매타워,봉천동 729-32 해태보라매타워,84.04,1996,201012,11~20,14,37000
631746,11190,서울특별시,길동,401-1,하나플러스,길동 401-1 하나플러스,84.7,2004,201303,11~20,4,37000
43532,1689,서울특별시,성수동1가,714,금호,성수동1가 714 금호,84.98,2003,201606,21~30,14,54900
300246,7192,서울특별시,신공덕동,168,신공덕e편한세상,신공덕동 168 신공덕e편한세상,59.85,2007,201604,1~10,2,46900
171591,10126,서울특별시,창동,347,창동주공3단지(해등마을),창동 347 창동주공3단지(해등마을),49.94,1990,201602,1~10,7,25000
631189,7901,서울특별시,암사동,422-26,암사e편한세상,암사동 422-26 암사e편한세상,84.98,2005,201301,21~31,2,40000
87619,4487,서울특별시,묵동,170-1,묵동자이(2단지),묵동 170-1 묵동자이(2단지),101.9,2010,201201,11~20,17,53980
1126270,12202,서울특별시,하계동,270,현대,하계동 270 현대,84.95,1988,201706,1~10,14,49000
407971,8318,서울특별시,오류동,342,영풍마드레빌,오류동 342 영풍마드레빌,84.741,2002,201611,11~20,1,38200
492563,7355,서울특별시,잠원동,55-12,신반포16,잠원동 55-12 신반포16,82.99,1983,200804,11~20,7,69000
174695,8723,서울특별시,방학동,508,우성아파트2,방학동 508 우성아파트2,84.98,1993,201609,21~30,1,29000
367758,4144,서울특별시,내발산동,753,마곡수명산파크4단지,내발산동 753 마곡수명산파크4단지,59.84,2008,201510,21~31,5,40000
355441,656,서울특별시,염창동,299,강변힐스테이트,염창동 299 강변힐스테이트,84.99,2005,201401,1~10,5,44000
161765,433,서울특별시,창동,635-42,LIG건영캐스빌,창동 635-42 LIG건영캐스빌,80.1498,2002,201310,1~10,18,32700
1132955,3749,서울특별시,불광동,248,라이프미성,불광동 248 라이프미성,84.65,1988,201706,21~30,11,46000
349552,9810,서울특별시,등촌동,688,주공3,등촌동 688 주공3,58.14,1995,201201,11~20,9,28000
304099,6723,서울특별시,신월동,547-5,세아쎄닛빌,신월동 547-5 세아쎄닛빌,66.9,2002,200802,11~20,3,18000
365309,8704,서울특별시,등촌동,630-3,우성,등촌동 630-3 우성,66.9,1992,201507,11~20,12,32000
302213,11279,서울특별시,하중동,101,한강밤섬자이,하중동 101 한강밤섬자이,168.63,2010,201608,11~20,13,139000
55986,11340,서울특별시,자양동,762,한라,자양동 762 한라,59.96,1996,201507,11~20,1,36000
1098348,11090,서울특별시,하왕십리동,1061,풍림아이원,하왕십리동 1061 풍림아이원,59.93600000000001,2004,201705,21~31,8,46700
1166668,3805,서울특별시,상도동,431,래미안상도3차,상도동 431 래미안상도3차,59.97,2004,201711,21~30,8,61000
358113,549,서울특별시,가양동,1461,가양2단지(성지),가양동 1461 가양2단지(성지),34.44,1992,201408,21~31,4,15000
477762,1095,서울특별시,봉천동,1712,관악드림(동아),봉천동 1712 관악드림(동아),84.96,2003,201108,1~10,16,42700
180453,9096,서울특별시,상계동,1256,은빛2단지,상계동 1256 은빛2단지,59.95,1998,200804,1~10,8,29800
73989,11523,서울특별시,제기동,1212,한신,제기동 1212 한신,114.885,2004,201504,11~20,8,44000
649325,3662,서울특별시,둔촌동,65-4,둔촌늘푸른,둔촌동 65-4 둔촌늘푸른,84.25,2009,201609,1~10,6,35300
128190,1762,서울특별시,길음동,1278,길음동동부센트레빌(1278-0),길음동 1278 길음동동부센트레빌(1278-0),114.912,2003,201510,1~10,15,49500
492556,7351,서울특별시,잠원동,58-24,신반포11,잠원동 58-24 신반포11,76.4,1981,200804,11~20,4,69500
503011,6301,서울특별시,서초동,1686-9,서초 교대 e편한세상,서초동 1686-9 서초 교대 e편한세상,176.35,2010,201103,21~31,13,151000
371306,4812,서울특별시,방화동,852,방화12도시개발공사,방화동 852 방화12도시개발공사,51.03,1994,201605,11~20,4,24500
1122843,12202,서울특별시,하계동,270,현대,하계동 270 현대,84.95,1988,201703,11~20,8,47700
461699,2465,서울특별시,대방동,508,대방1차e-편한세상,대방동 508 대방1차e-편한세상,84.32,2003,201412,1~10,8,57000
137867,1487,서울특별시,수유동,553-61,극동,수유동 553-61 극동,84.99,1992,201202,1~10,9,26500
268647,10117,서울특별시,남가좌동,105-1,창덕에버빌,남가좌동 105-1 창덕에버빌,80.33,1998,201111,11~20,9,28100
208303,7159,서울특별시,공릉동,715,시영3차(라이프)아파트,공릉동 715 시영3차(라이프)아파트,39.6,1994,201310,1~10,7,15200
294280,12587,서울특별시,상암동,1630,휴먼시아1단지,상암동 1630 휴먼시아1단지,113.91,2009,201409,21~30,9,88000
149615,1672,서울특별시,쌍문동,199-1,금호1,쌍문동 199-1 금호1,36.36,1990,200901,11~20,14,12300
129471,11537,서울특별시,동소문동7가,23,한신플러스C,동소문동7가 23 한신플러스C,59.91,2004,201603,21~31,11,36700
531213,2940,서울특별시,도곡동,543-7,도곡1차아이파크,도곡동 543-7 도곡1차아이파크,130.259,2007,200906,11~20,7,140000
628284,3041,서울특별시,천호동,567,동구햇살,천호동 567 동구햇살,84.82,2002,201111,1~10,10,34500
492368,3811,서울특별시,서초동,1445-4,래미안서초유니빌,서초동 1445-4 래미안서초유니빌,35.383,2003,200803,1~10,5,19000
161707,10263,서울특별시,방학동,734,청구아파트,방학동 734 청구아파트,84.97,1995,201310,21~31,5,25000
224943,5866,서울특별시,월계동,12,삼호4,월계동 12 삼호4,50.18,1987,201507,11~20,13,23000
510503,8684,서울특별시,서초동,1326-17,우성5,서초동 1326-17 우성5,134.91,1998,201401,11~20,11,104500
460677,5967,서울특별시,상도동,531,상도 엠코타운 센트럴파크,상도동 531 상도 엠코타운 센트럴파크,84.6099,2012,201409,1~10,2,57000
1145609,4397,서울특별시,신정동,311,목동신시가지10,신정동 311 목동신시가지10,53.82,1987,201711,21~30,1,63000
400853,11351,서울특별시,개봉동,476,한마을,개봉동 476 한마을,59.57,1999,201508,21~31,1,27600
300772,11281,서울특별시,토정동,138,한강삼성,토정동 138 한강삼성,59.97,1997,201605,11~20,15,49000
313260,3982,서울특별시,신월동,1057-1,롯데캐슬(1057-1),신월동 1057-1 롯데캐슬(1057-1),84.41,2010,201011,11~20,7,45400
642366,3667,서울특별시,둔촌동,174-1,둔촌주공3단지,둔촌동 174-1 둔촌주공3단지,96.75,1980,201506,1~10,3,74300
118658,7844,서울특별시,종암동,130,아이파크종암동,종암동 130 아이파크종암동,84.98,2004,201402,1~10,16,40800
234880,10403,서울특별시,상계동,1276,청암2단지,상계동 1276 청암2단지,49.77,2001,201606,21~30,5,22400
183604,9822,서울특별시,중계동,363-1,주공7,중계동 363-1 주공7,44.1,1993,200903,11~20,15,15800
607353,3830,서울특별시,가락동,165,래미안파크팰리스,가락동 165 래미안파크팰리스,59.968,2007,201604,21~30,1,59000
607205,1501,서울특별시,풍납동,391,극동,풍납동 391 극동,59.975,1987,201604,21~30,6,39000
444641,7281,서울특별시,대림동,777-1,신동아,대림동 777-1 신동아,53.37,1987,201606,21~30,13,24700
614238,6467,서울특별시,암사동,509,선사현대아파트,암사동 509 선사현대아파트,59.64,2000,200803,1~10,12,36000
1166147,11545,서울특별시,본동,487,한신휴플러스,본동 487 한신휴플러스,84.84,2004,201709,21~30,9,59000
547783,1773,서울특별시,수서동,746,까치마을,수서동 746 까치마을,49.5,1993,201310,21~31,10,44200
567613,731,서울특별시,개포동,189,개포주공 4단지,개포동 189 개포주공 4단지,50.67,1982,201610,11~20,1,104700
360843,8901,서울특별시,내발산동,659-1,월드메르디앙,내발산동 659-1 월드메르디앙,84.8945,2006,201501,21~31,1,40000
585334,520,서울특별시,가락동,140,가락(1차)쌍용아파트,가락동 140 가락(1차)쌍용아파트,59.92,1997,201204,1~10,19,47000
154953,10788,서울특별시,창동,819,태영데시앙,창동 819 태영데시앙,84.995,2003,201102,11~20,20,38700
1185413,9824,서울특별시,잠실동,27,주공아파트 5단지,잠실동 27 주공아파트 5단지,81.75,1978,201705,21~31,8,157000
468292,3621,서울특별시,상도동,535,두산위브트레지움,상도동 535 두산위브트레지움,84.86399999999998,2016,201606,11~20,10,66900
321179,4409,서울특별시,신정동,314,목동신시가지8,신정동 314 목동신시가지8,54.94,1987,201312,11~20,20,38750
250045,9140,서울특별시,진관동,6,은평뉴타운상림마을(현대아이파크B-4),진관동 6 은평뉴타운상림마을(현대아이파크B-4),84.83,2008,201211,11~20,7,41500
301649,2989,서울특별시,도화동,357,도화동현대,도화동 357 도화동현대,128.26,1996,201607,11~20,6,61500
493761,8725,서울특별시,양재동,154-2,우성,양재동 154-2 우성,84.88,1991,200901,11~20,11,60000
355949,2386,서울특별시,등촌동,694,대림,등촌동 694 대림,123.72,1995,201402,11~20,18,54000
1134781,1820,서울특별시,남가좌동,377,남가좌삼성,남가좌동 377 남가좌삼성,59.59,2000,201702,11~20,14,40500
147280,2488,서울특별시,방학동,720-1,대상타운현대아파트,방학동 720-1 대상타운현대아파트,84.78,2001,200803,1~10,13,45000
103441,3790,서울특별시,길음동,1279,래미안길음1차,길음동 1279 래미안길음1차,114.98,2003,200806,21~30,3,60500
420295,8659,서울특별시,대림동,762-1,우성1,대림동 762-1 우성1,52.07,1985,200804,21~30,4,24000
1103112,1241,서울특별시,구의동,547-7,광진해모로리버뷰,구의동 547-7 광진해모로리버뷰,135.5,2009,201708,1~10,7,79500
567940,8689,서울특별시,일원동,615,우성7,일원동 615 우성7,83.69,1987,201610,1~10,2,110000
430450,5918,서울특별시,신길동,897-1,삼환,신길동 897-1 삼환,84.84,1997,201211,1~10,3,37500
74928,3823,서울특별시,장안동,329-3,래미안장안2차(329-3),장안동 329-3 래미안장안2차(329-3),64.85,2007,201506,11~20,24,40000
98018,11673,서울특별시,망우동,479,한일써너스빌리젠시1단지,망우동 479 한일써너스빌리젠시1단지,84.69,2008,201512,1~10,15,45400
824,3970,서울특별시,평창동,72,롯데낙천대,평창동 72 롯데낙천대,84.82,2001,200908,11~20,2,42000
430641,4590,서울특별시,여의도동,37,미성,여의도동 37 미성,114.48,1978,201301,1~10,2,87000
541702,5307,서울특별시,역삼동,747-5,브라운스톤역삼,역삼동 747-5 브라운스톤역삼,59.96,2004,201201,1~10,8,44500
244994,571,서울특별시,구산동,382,갈현현대,구산동 382 갈현현대,59.94,1998,200911,1~10,4,21000
275996,1019,서울특별시,홍제동,156-200,고은,홍제동 156-200 고은,63.8,1975,201508,11~20,3,19740
1143686,12210,서울특별시,목동,916,현대하이페리온,목동 916 현대하이페리온,180.42,2003,201706,11~20,22,156000
365625,5042,서울특별시,내발산동,686-1,보람,내발산동 686-1 보람,84.03,2001,201507,1~10,9,35000
35539,12049,서울특별시,마장동,818,현대,마장동 818 현대,59.91,1998,201407,21~31,11,30000
164485,1672,서울특별시,쌍문동,199-1,금호1,쌍문동 199-1 금호1,56.73,1990,201408,21~31,15,19900
324906,9861,서울특별시,신정동,952-3,주안펌니스,신정동 952-3 주안펌니스,89.44,2002,201412,21~31,6,28000
449709,7277,서울특별시,사당동,1137,신동아5,사당동 1137 신동아5,84.66,1998,200906,21~30,19,51000
388343,3315,서울특별시,신도림동,644,동아2,신도림동 644 동아2,59.595,2000,201211,21~30,11,31000
1164738,8662,서울특별시,신대방동,565,우성1,신대방동 565 우성1,84.99,1988,201705,11~20,17,57700
28657,2375,서울특별시,행당동,347,대림e-편한세상,행당동 347 대림e-편한세상,84.87,2000,201011,1~10,13,49500
519626,4088,서울특별시,방배동,755-14,리첸시아 방배,방배동 755-14 리첸시아 방배,150.03,2010,201511,11~20,7,115000
609851,11608,서울특별시,송파동,119,한양아파트,송파동 119 한양아파트,64.26,1984,201607,21~31,1,55300
1151478,3346,서울특별시,염창동,292,동아,염창동 292 동아,59.97,1998,201711,21~30,14,40800
257976,4835,서울특별시,응암동,759,백련산힐스테이트1차,응암동 759 백련산힐스테이트1차,59.63,2011,201508,11~20,4,37400
469180,5380,서울특별시,사당동,105,사당우성2,사당동 105 사당우성2,46.75,1993,201607,11~20,4,40300
1166569,7283,서울특별시,노량진동,325,신동아리버파크,노량진동 325 신동아리버파크,114.75,2001,201711,1~10,12,64700
105805,10580,서울특별시,삼선동4가,73,코오롱,삼선동4가 73 코오롱,114.84,1999,200908,11~20,5,57500
162145,6281,서울특별시,도봉동,641,서원,도봉동 641 서원,49.77,1996,201311,11~20,11,17000
476257,8714,서울특별시,봉천동,1706,우성,봉천동 1706 우성,59.76,2000,201011,21~30,13,30000
108906,6546,서울특별시,하월곡동,88-64,성북힐스테이트(101동),하월곡동 88-64 성북힐스테이트(101동),84.14,2007,201012,21~31,15,42000
578671,10584,서울특별시,방이동,212-8,코오롱아파트,방이동 212-8 코오롱아파트,84.95,1991,201005,21~31,11,55000
397131,6109,서울특별시,구로동,108-2,새솔금호,구로동 108-2 새솔금호,59.9,1996,201502,1~10,7,25200
516314,6338,서울특별시,서초동,1682,서초래미안,서초동 1682 서초래미안,84.97,2003,201503,1~10,11,87000
616992,2450,서울특별시,천호동,49-8,대명사이버,천호동 49-8 대명사이버,84.62,2001,200901,21~31,3,26700
93107,8534,서울특별시,면목동,1077-1,용마한신,면목동 1077-1 용마한신,44.35,1990,201409,21~30,10,19700
191170,5949,서울특별시,상계동,637,상계주공13(고층),상계동 637 상계주공13(고층),58.01,1989,201007,21~31,10,20800
381869,2358,서울특별시,신도림동,642,대림1,신도림동 642 대림1,59.88,1999,201001,1~10,4,31700
315129,4404,서울특별시,목동,903,목동신시가지3,목동 903 목동신시가지3,122.35,1986,201107,11~20,2,132000
1153528,11351,서울특별시,개봉동,476,한마을,개봉동 476 한마을,84.57,1999,201704,1~10,21,43500
137120,8031,서울특별시,미아동,1353,에스케이북한산시티,미아동 1353 에스케이북한산시티,59.98,2004,201105,21~31,22,28700
644508,5722,서울특별시,명일동,294,삼익그린1차,명일동 294 삼익그린1차,56.46,1980,201511,21~30,11,31400
111698,892,서울특별시,정릉동,1015,경남,정릉동 1015 경남,59.59,1999,201111,21~30,2,24100
6732,1878,서울특별시,신당동,844,남산타운,신당동 844 남산타운,59.94,2002,201101,21~31,17,38000
73271,3823,서울특별시,장안동,329-3,래미안장안2차(329-3),장안동 329-3 래미안장안2차(329-3),81.05,2007,201502,11~20,23,43800
524845,2365,서울특별시,방배동,884-21,대림e-편한세상1,방배동 884-21 대림e-편한세상1,164.25,2003,201612,1~10,5,137000
369078,10653,서울특별시,내발산동,661-2,타워힐101동,내발산동 661-2 타워힐101동,84.9095,2002,201602,21~29,8,37000
123386,9614,서울특별시,정릉동,1030,정릉힐스테이트1차,정릉동 1030 정릉힐스테이트1차,84.853,2007,201502,1~10,10,39000
344245,10531,서울특별시,방화동,860,치현마을서광,방화동 860 치현마을서광,84.93,1998,200911,1~10,5,33400
115475,8883,서울특별시,하월곡동,222,월곡두산위브,하월곡동 222 월곡두산위브,59.855,2003,201305,11~20,10,29800
319352,11250,서울특별시,신정동,1293,학마을1단지,신정동 1293 학마을1단지,49.99,2000,201305,21~31,5,19500
1118830,7301,서울특별시,방학동,271-1,신동아아파트1,방학동 271-1 신동아아파트1,84.87,1987,201705,1~10,6,30000
537286,729,서울특별시,개포동,141,개포주공 1단지,개포동 141 개포주공 1단지,49.56,1982,201012,1~10,3,99000
1184190,3182,서울특별시,문정동,74,동부브리앙뜨1,문정동 74 동부브리앙뜨1,83.07,2003,201703,21~31,5,46750
432440,5556,서울특별시,신길동,4934,삼성래미안,신길동 4934 삼성래미안,84.91,2001,201309,1~10,17,39000
152851,5558,서울특별시,창동,45,삼성래미안,창동 45 삼성래미안,84.87,1992,201002,1~10,16,43000
423951,11516,서울특별시,양평동5가,76,한신,양평동5가 76 한신,59.94,1996,200908,21~31,12,34950
636326,8699,서울특별시,길동,382-6,우성,길동 382-6 우성,44.7,1996,201406,1~10,7,19100
468852,11020,서울특별시,상도동,521,포스코더샵,상도동 521 포스코더샵,152.222,2007,201607,11~20,10,79500
